Timestamp UNIX Id State
5.7 1760315277303 5 1
5.7 1760315277303 6 1
5.7 1760315277303 7 1
5.7 1760315277303 8 1
5.72 1760315277323 2 1
5.72 1760315277323 3 1
5.72 1760315277323 4 1
5.72 1760315277323 5 1
5.72 1760315277323 6 1
5.72 1760315277323 7 1
5.72 1760315277323 8 1
5.74 1760315277343 2 1
5.74 1760315277343 3 1
5.74 1760315277343 4 1
5.74 1760315277343 5 1
5.74 1760315277343 6 1
5.74 1760315277343 7 1
5.74 1760315277343 8 1
5.76 1760315277363 2 1
5.76 1760315277363 3 1
5.76 1760315277363 4 1
5.76 1760315277363 5 1
5.76 1760315277363 6 1
5.76 1760315277363 7 1
5.76 1760315277363 8 1
5.78 1760315277383 2 1
5.78 1760315277383 3 1
5.78 1760315277383 4 1
5.78 1760315277383 5 1
5.78 1760315277383 6 1
5.78 1760315277383 7 1
5.78 1760315277383 8 0
5.8 1760315277403 2 1
5.8 1760315277403 3 1
5.8 1760315277403 4 1
5.8 1760315277403 5 1
5.8 1760315277403 6 1
5.8 1760315277403 7 1
5.8 1760315277403 8 1
5.82 1760315277423 2 1
5.82 1760315277423 3 1
5.82 1760315277423 4 1
5.82 1760315277423 5 1
5.82 1760315277423 6 1
5.82 1760315277423 7 1
5.82 1760315277423 8 1
5.84 1760315277443 2 1
5.84 1760315277443 3 1
5.84 1760315277443 4 1
5.84 1760315277443 5 1
5.84 1760315277443 6 1
5.84 1760315277443 7 1
5.84 1760315277443 8 1
5.86 1760315277463 2 1
5.86 1760315277463 3 1
5.86 1760315277463 4 1
5.86 1760315277463 5 1
5.86 1760315277463 6 1
5.86 1760315277463 7 1
5.86 1760315277463 8 1
5.88 1760315277483 2 1
5.88 1760315277483 3 1
5.88 1760315277483 4 1
5.88 1760315277483 5 1
5.88 1760315277483 6 1
5.88 1760315277483 7 1
5.88 1760315277483 8 1
5.9 1760315277503 2 1
5.9 1760315277503 3 1
5.9 1760315277503 4 1
5.9 1760315277503 5 1
5.9 1760315277503 6 1
5.9 1760315277503 7 1
5.9 1760315277503 8 1
5.92 1760315277523 2 1
5.92 1760315277523 3 1
5.92 1760315277523 4 1
5.92 1760315277523 5 1
5.92 1760315277523 6 1
5.92 1760315277523 7 1
5.92 1760315277523 8 1
5.94 1760315277543 2 1
5.94 1760315277543 3 1
5.94 1760315277543 4 1
5.94 1760315277543 5 1
5.94 1760315277543 6 1
5.94 1760315277543 7 1
5.94 1760315277543 8 1
5.96 1760315277563 2 1
5.96 1760315277563 3 1
5.96 1760315277563 4 1
5.96 1760315277563 5 1
5.96 1760315277563 6 1
5.96 1760315277563 7 1
5.96 1760315277563 8 1
5.98 1760315277583 2 1
5.98 1760315277583 3 1
5.98 1760315277583 4 1
5.98 1760315277583 5 1
5.98 1760315277583 6 1
5.98 1760315277583 7 1
5.98 1760315277583 8 1
6 1760315277603 2 1
6 1760315277603 3 1
6 1760315277603 4 1
6 1760315277603 5 1
6 1760315277603 6 1
6 1760315277603 7 1
6 1760315277603 8 1
6.02 1760315277623 2 1
6.02 1760315277623 3 1
6.02 1760315277623 4 1
6.02 1760315277623 5 1
6.02 1760315277623 6 1
6.02 1760315277623 7 1
6.02 1760315277623 8 1
6.04 1760315277643 2 1
6.04 1760315277643 3 1
6.04 1760315277643 4 1
6.04 1760315277643 5 1
6.04 1760315277643 6 1
6.04 1760315277643 7 1
6.04 1760315277643 8 1
6.06 1760315277663 2 1
6.06 1760315277663 3 1
6.06 1760315277663 4 1
6.06 1760315277663 5 1
6.06 1760315277663 6 1
6.06 1760315277663 7 1
6.06 1760315277663 8 1
6.08 1760315277683 2 1
6.08 1760315277683 3 1
6.08 1760315277683 4 1
6.08 1760315277683 5 1
6.08 1760315277683 6 1
6.08 1760315277683 7 1
6.08 1760315277683 8 1
